index, path, x, y, id,Shape,Color, parent, child, type, size
60,8,119.0308922,202.1826,Medicine to You can get high from banana peel,Shape, Medicine, Medicine, You can get high from banana peel, link, 
60,9,109.4654377,220.4080093,Medicine to You can get high from banana peel,Shape, Medicine, Medicine, You can get high from banana peel, link, 
60,10,93.73376147,245.2919595,Medicine to You can get high from banana peel,Shape, Medicine, Medicine, You can get high from banana peel, link, 
60,11,81.70054037,264.6617047,Medicine to You can get high from banana peel,Shape, Medicine, Medicine, You can get high from banana peel, link, 
60,12,74.4233887,278.0268151,Medicine to You can get high from banana peel,Shape, Medicine, Medicine, You can get high from banana peel, link, 
60,13,68.27525729,291.8252776,Medicine to You can get high from banana peel,Shape, Medicine, Medicine, You can get high from banana peel, link, 
60,14,63.71302359,306.1186303,Medicine to You can get high from banana peel,Shape, Medicine, Medicine, You can get high from banana peel, link, 
60,15,61.19356503,320.9684112,Medicine to You can get high from banana peel,Shape, Medicine, Medicine, You can get high from banana peel, link, 
60,16,61.17375906,336.4361584,Medicine to You can get high from banana peel,Shape, Medicine, Medicine, You can get high from banana peel, link, 
60,17,62.244,344.421,Medicine to You can get high from banana peel,Shape, Medicine, Medicine, You can get high from banana peel, link, 
61,0,111.342,135.011,Medicine to Eating before swimming is dangerous,Shape, Medicine, Medicine, Eating before swimming is dangerous, link, 
61,1,113.8142853,138.1683697,Medicine to Eating before swimming is dangerous,Shape, Medicine, Medicine, Eating before swimming is dangerous, link, 
61,2,117.95775,144.4441962,Medicine to Eating before swimming is dangerous,Shape, Medicine, Medicine, Eating before swimming is dangerous, link, 
61,3,121.0840348,150.6740292,Medicine to Eating before swimming is dangerous,Shape, Medicine, Medicine, Eating before swimming is dangerous, link, 
61,4,123.2542935,156.8649366,Medicine to Eating before swimming is dangerous,Shape, Medicine, Medicine, Eating before swimming is dangerous, link, 
61,5,124.5296794,163.0239865,Medicine to Eating before swimming is dangerous,Shape, Medicine, Medicine, Eating before swimming is dangerous, link, 
61,6,124.9713463,169.1582469,Medicine to Eating before swimming is dangerous,Shape, Medicine, Medicine, Eating before swimming is dangerous, link, 
61,7,124.2043966,178.3286186,Medicine to Eating before swimming is dangerous,Shape, Medicine, Medicine, Eating before swimming is dangerous, link, 
61,8,120.8345468,190.5349864,Medicine to Eating before swimming is dangerous,Shape, Medicine, Medicine, Eating before swimming is dangerous, link, 
61,9,115.2305846,202.7694212,Medicine to Eating before swimming is dangerous,Shape, Medicine, Medicine, Eating before swimming is dangerous, link, 
61,10,103.7058682,221.2973904,Medicine to Eating before swimming is dangerous,Shape, Medicine, Medicine, Eating before swimming is dangerous, link, 
61,11,85.08631934,246.6273323,Medicine to Eating before swimming is dangerous,Shape, Medicine, Medicine, Eating before swimming is dangerous, link, 
61,12,70.82208728,266.3416579,Medicine to Eating before swimming is dangerous,Shape, Medicine, Medicine, Eating before swimming is dangerous, link, 
61,13,62.08725012,279.9319287,Medicine to Eating before swimming is dangerous,Shape, Medicine, Medicine, Eating before swimming is dangerous, link, 
61,14,54.54290027,293.9460777,Medicine to Eating before swimming is dangerous,Shape, Medicine, Medicine, Eating before swimming is dangerous, link, 
61,15,48.67826624,308.4406493,Medicine to Eating before swimming is dangerous,Shape, Medicine, Medicine, Eating before swimming is dangerous, link, 
61,16,44.98257654,323.4721879,Medicine to Eating before swimming is dangerous,Shape, Medicine, Medicine, Eating before swimming is dangerous, link, 
61,17,43.92848051,335.1322415,Medicine to Eating before swimming is dangerous,Shape, Medicine, Medicine, Eating before swimming is dangerous, link, 
61,18,44.15835146,343.102863,Medicine to Eating before swimming is dangerous,Shape, Medicine, Medicine, Eating before swimming is dangerous, link, 
61,19,44.576,347.15,Medicine to Eating before swimming is dangerous,Shape, Medicine, Medicine, Eating before swimming is dangerous, link, 
62,0,-93.241,148.092,Culture to Salieri vs Mozart,Shape, Culture, Culture, Salieri vs Mozart, link, 
62,1,-95.2861071,151.5384812,Culture to Salieri vs Mozart,Shape, Culture, Culture, Salieri vs Mozart, link, 
62,2,-98.55826419,158.290453,Culture to Salieri vs Mozart,Shape, Culture, Culture, Salieri vs Mozart, link, 
62,3,-100.7911792,164.8667917,Culture to Salieri vs Mozart,Shape, Culture, Culture, Salieri vs Mozart, link, 
62,4,-102.0466529,171.2823225,Culture to Salieri vs Mozart,Shape, Culture, Culture, Salieri vs Mozart, link, 
62,5,-102.3864863,177.5518709,Culture to Salieri vs Mozart,Shape, Culture, Culture, Salieri vs Mozart, link, 
62,6,-101.87248,183.6902622,Culture to Salieri vs Mozart,Shape, Culture, Culture, Salieri vs Mozart, link, 
62,7,-99.63571085,192.6843597,Culture to Salieri vs Mozart,Shape, Culture, Culture, Salieri vs Mozart, link, 
62,8,-94.24172128,204.3558093,Culture to Salieri vs Mozart,Shape, Culture, Culture, Salieri vs Mozart, link, 
62,9,-86.5447886,215.7694859,Culture to Salieri vs Mozart,Shape, Culture, Culture, Salieri vs Mozart, link, 
62,10,-71.76288599,232.6661196,Culture to Salieri vs Mozart,Shape, Culture, Culture, Salieri vs Mozart, link, 
62,11,-48.60784448,255.3997163,Culture to Salieri vs Mozart,Shape, Culture, Culture, Salieri vs Mozart, link, 
62,12,-30.82021432,273.1223637,Culture to Salieri vs Mozart,Shape, Culture, Culture, Salieri vs Mozart, link, 
62,13,-19.68816446,285.480056,Culture to Salieri vs Mozart,Shape, Culture, Culture, Salieri vs Mozart, link, 
62,14,-9.714018646,298.4101931,Culture to Salieri vs Mozart,Shape, Culture, Culture, Salieri vs Mozart, link, 
62,15,-1.392183624,312.0313775,Culture to Salieri vs Mozart,Shape, Culture, Culture, Salieri vs Mozart, link, 
62,16,4.782933868,326.4622119,Culture to Salieri vs Mozart,Shape, Culture, Culture, Salieri vs Mozart, link, 
62,17,7.708072056,337.8880172,Culture to Salieri vs Mozart,Shape, Culture, Culture, Salieri vs Mozart, link, 
62,18,8.729811443,345.8200085,Culture to Salieri vs Mozart,Shape, Culture, Culture, Salieri vs Mozart, link, 
62,19,8.939,349.886,Culture to Salieri vs Mozart,Shape, Culture, Culture, Salieri vs Mozart, link, 
63,0,-93.241,148.092,Culture to The Vomitorium,Shape, Culture, Culture, The Vomitorium, link, 
63,1,-95.29584217,151.5384812,Culture to The Vomitorium,Shape, Culture, Culture, The Vomitorium, link, 
63,2,-98.64434544,158.290453,Culture to The Vomitorium,Shape, Culture, Culture, The Vomitorium, link, 
63,3,-101.0260316,164.8667917,Culture to The Vomitorium,Shape, Culture, Culture, The Vomitorium, link, 
63,4,-102.4986098,171.2823225,Culture to The Vomitorium,Shape, Culture, Culture, The Vomitorium, link, 
63,5,-103.1197893,177.5518709,Culture to The Vomitorium,Shape, Culture, Culture, The Vomitorium, link, 
63,6,-102.9472791,183.6902622,Culture to The Vomitorium,Shape, Culture, Culture, The Vomitorium, link, 
63,7,-101.3265847,192.6843597,Culture to The Vomitorium,Shape, Culture, Culture, The Vomitorium, link, 
63,8,-96.92636404,204.3558093,Culture to The Vomitorium,Shape, Culture, Culture, The Vomitorium, link, 
63,9,-90.39014999,215.7694859,Culture to The Vomitorium,Shape, Culture, Culture, The Vomitorium, link, 
63,10,-77.59075171,232.6661196,Culture to The Vomitorium,Shape, Culture, Culture, The Vomitorium, link, 
63,11,-57.35786157,255.3997163,Culture to The Vomitorium,Shape, Culture, Culture, The Vomitorium, link, 
63,12,-41.82774551,273.1223637,Culture to The Vomitorium,Shape, Culture, Culture, The Vomitorium, link, 
63,13,-32.17071115,285.480056,Culture to The Vomitorium,Shape, Culture, Culture, The Vomitorium, link, 
63,14,-23.60939676,298.4101931,Culture to The Vomitorium,Shape, Culture, Culture, The Vomitorium, link, 
63,15,-16.60547568,312.0313775,Culture to The Vomitorium,Shape, Culture, Culture, The Vomitorium, link, 
63,16,-11.62062125,326.4622119,Culture to The Vomitorium,Shape, Culture, Culture, The Vomitorium, link, 
63,17,-9.484718281,337.8880172,Culture to The Vomitorium,Shape, Culture, Culture, The Vomitorium, link, 
63,18,-8.932196163,345.8200085,Culture to The Vomitorium,Shape, Culture, Culture, The Vomitorium, link, 
63,19,-8.939,349.886,Culture to The Vomitorium,Shape, Culture, Culture, The Vomitorium, link, 
64,0,-93.241,148.092,Culture to Chastity Belts,Shape, Culture, Culture, Chastity Belts, link, 
64,1,-97.13310022,154.9353787,Culture to Chastity Belts,Shape, Culture, Culture, Chastity Belts, link, 
64,2,-102.2070204,168.0766349,Culture to Chastity Belts,Shape, Culture, Culture, Chastity Belts, link, 
64,3,-104.0247189,180.5907819,Culture to Chastity Belts,Shape, Culture, Culture, Chastity Belts, link, 
64,4,-103.0151781,192.5980908,Culture to Chastity Belts,Shape, Culture, Culture, Chastity Belts, link, 
64,5,-99.60738049,204.2188326,Culture to Chastity Belts,Shape, Culture, Culture, Chastity Belts, link, 
64,6,-94.23030847,215.5732782,Culture to Chastity Belts,Shape, Culture, Culture, Chastity Belts, link, 
64,7,-83.41070996,232.3687341,Culture to Chastity Belts,Shape, Culture, Culture, Chastity Belts, link, 
64,8,-66.0959541,254.9531682,Culture to Chastity Belts,Shape, Culture, Culture, Chastity Belts, link, 
64,9,-52.82021692,272.560549,Culture to Chastity Belts,Shape, Culture, Culture, Chastity Belts, link, 
64,10,-44.63612927,284.8429087,Culture to Chastity Belts,Shape, Culture, Culture, Chastity Belts, link, 
64,11,-37.48564417,297.7008692,Culture to Chastity Belts,Shape, Culture, Culture, Chastity Belts, link, 
64,12,-31.79774402,311.2547015,Culture to Chastity Belts,Shape, Culture, Culture, Chastity Belts, link, 
64,13,-28.00141125,325.6246767,Culture to Chastity Belts,Shape, Culture, Culture, Chastity Belts, link, 
64,14,-26.5256283,340.9310656,Culture to Chastity Belts,Shape, Culture, Culture, Chastity Belts, link, 
64,15,-26.792,348.973,Culture to Chastity Belts,Shape, Culture, Culture, Chastity Belts, link, 
65,0,-93.241,148.092,Culture to Viking's Horned Helmets,Shape, Culture, Culture, Viking's Horned Helmets, link, 
65,1,-97.17149799,154.9314405,Culture to Viking's Horned Helmets,Shape, Culture, Culture, Viking's Horned Helmets, link, 
65,2,-102.540389,168.042444,Culture to Viking's Horned Helmets,Shape, Culture, Culture, Viking's Horned Helmets, link, 
65,3,-104.9168224,180.4992879,Culture to Viking's Horned Helmets,Shape, Culture, Culture, Viking's Horned Helmets, link, 
65,4,-104.6972173,192.4255844,Culture to Viking's Horned Helmets,Shape, Culture, Culture, Viking's Horned Helmets, link, 
65,5,-102.2779926,203.9449459,Culture to Viking's Horned Helmets,Shape, Culture, Culture, Viking's Horned Helmets, link, 
65,6,-98.0555672,215.1809846,Culture to Viking's Horned Helmets,Shape, Culture, Culture, Viking's Horned Helmets, link, 
65,7,-89.20809424,231.7742144,Culture to Viking's Horned Helmets,Shape, Culture, Culture, Viking's Horned Helmets, link, 
65,8,-74.80017139,254.060606,Culture to Viking's Horned Helmets,Shape, Culture, Culture, Viking's Horned Helmets, link, 
65,9,-63.77009296,271.4377674,Culture to Viking's Horned Helmets,Shape, Culture, Culture, Viking's Horned Helmets, link, 
65,10,-57.05326129,283.569728,Culture to Viking's Horned Helmets,Shape, Culture, Culture, Viking's Horned Helmets, link, 
65,11,-51.30816156,296.2836519,Culture to Viking's Horned Helmets,Shape, Culture, Culture, Viking's Horned Helmets, link, 
65,12,-46.93121271,309.7031516,Culture to Viking's Horned Helmets,Shape, Culture, Culture, Viking's Horned Helmets, link, 
65,13,-44.31883368,323.9518392,Culture to Viking's Horned Helmets,Shape, Culture, Culture, Viking's Horned Helmets, link, 
65,14,-43.86744342,339.1533271,Culture to Viking's Horned Helmets,Shape, Culture, Culture, Viking's Horned Helmets, link, 
65,15,-44.576,347.15,Culture to Viking's Horned Helmets,Shape, Culture, Culture, Viking's Horned Helmets, link, 
66,0,-93.241,148.092,Culture to Washington's wooden teeth,Shape, Culture, Culture, Washington's wooden teeth, link, 
66,1,-97.20964529,154.9255504,Culture to Washington's wooden teeth,Shape, Culture, Culture, Washington's wooden teeth, link, 
66,2,-102.8715831,167.9913057,Culture to Washington's wooden teeth,Shape, Culture, Culture, Washington's wooden teeth, link, 
66,3,-105.8031071,180.3624387,Culture to Washington's wooden teeth,Shape, Culture, Culture, Washington's wooden teeth, link, 
66,4,-106.3682851,192.1675553,Culture to Washington's wooden teeth,Shape, Culture, Culture, Washington's wooden teeth, link, 
66,5,-104.9311851,203.5352616,Culture to Washington's wooden teeth,Shape, Culture, Culture, Washington's wooden teeth, link, 
66,6,-101.8558748,214.5941634,Culture to Washington's wooden teeth,Shape, Culture, Culture, Washington's wooden teeth, link, 
66,7,-94.96766382,230.8848333,Culture to Washington's wooden teeth,Shape, Culture, Culture, Washington's wooden teeth, link, 
66,8,-83.44761353,252.7252332,Culture to Washington's wooden teeth,Shape, Culture, Culture, Washington's wooden teeth, link, 
66,9,-74.64854605,269.7578142,Culture to Washington's wooden teeth,Shape, Culture, Culture, Washington's wooden teeth, link, 
66,10,-69.38939987,281.6646144,Culture to Washington's wooden teeth,Shape, Culture, Culture, Washington's wooden teeth, link, 
66,11,-65.04051859,294.1628519,Culture to Washington's wooden teeth,Shape, Culture, Culture, Washington's wooden teeth, link, 
66,12,-61.96597006,307.3811326,Culture to Washington's wooden teeth,Shape, Culture, Culture, Washington's wooden teeth, link, 
66,13,-60.52982217,321.4480625,Culture to Washington's wooden teeth,Shape, Culture, Culture, Washington's wooden teeth, link, 
66,14,-61.09614279,336.4922475,Culture to Washington's wooden teeth,Shape, Culture, Culture, Washington's wooden teeth, link, 
66,15,-62.244,344.421,Culture to Washington's wooden teeth,Shape, Culture, Culture, Washington's wooden teeth, link, 
67,0,-93.241,148.092,Culture to Immaculate Conception means Virgin Birth,Shape, Culture, Culture, Immaculate Conception means Virgin Birth, link, 
67,1,-97.24744138,154.9177171,Culture to Immaculate Conception means Virgin Birth,Shape, Culture, Culture, Immaculate Conception means Virgin Birth, link, 
67,2,-103.1997277,167.9232973,Culture to Immaculate Conception means Virgin Birth,Shape, Culture, Culture, Immaculate Conception means Virgin Birth, link, 
